date,new_cases_Denmark,new_deaths_Denmark,new_cases_Germany,new_deaths_Germany,new_cases_Spain,new_deaths_Spain,new_cases_Finland,new_deaths_Finland,new_cases_Italy,new_deaths_Italy,new_cases_Sweden,new_deaths_Sweden,new_cases_France,new_deaths_France,new_cases_Norway,new_deaths_Norway,new_cases_United Kingdom,new_deaths_United Kingdom,new_cases_United States,new_deaths_United States,new_cases_Canada,new_deaths_Canada,new_cases_Mexico,new_deaths_Mexico,new_cases_Australia,new_deaths_Australia,new_cases_Indonesia,new_deaths_Indonesia,new_cases_Malaysia,new_deaths_Malaysia,new_cases_Philippines,new_deaths_Philippines,new_cases_Thailand,new_deaths_Thailand,new_cases_Vietnam,new_deaths_Vietnam,new_cases_China,new_deaths_China,new_cases_India,new_deaths_India,new_cases_Japan,new_deaths_Japan,new_cases_Singapore,new_deaths_Singapore,new_cases_Taiwan,new_deaths_Taiwan,new_cases_Saudi Arabia,new_deaths_Saudi Arabia,new_cases_United Arab Emirates,new_deaths_United Arab Emirates
2020-03-30,142.85714285714286,8.428571428571429,4646.285714285715,51.57142857142857,7837.142857142857,686.8571428571429,84.57142857142857,1.4285714285714286,5507.285714285715,757.8571428571429,279.57142857142856,23.285714285714285,3450.8571428571427,276.0,281.42857142857144,2.142857142857143,2555.5714285714284,198.28571428571428,15402.714285714286,291.14285714285717,689.2857142857143,5.857142857142857,96.71428571428571,2.5714285714285716,340.57142857142856,1.2857142857142858,110.14285714285714,9.428571428571429,166.28571428571428,3.4285714285714284,148.28571428571428,6.571428571428571,95.28571428571429,0.8571428571428571,11.714285714285714,0.0,96.14285714285714,4.571428571428571,90.28571428571429,3.142857142857143,111.0,1.8571428571428572,55.57142857142857,0.14285714285714285,20.142857142857142,0.42857142857142855,102.57142857142857,1.1428571428571428,59.57142857142857,0.14285714285714285
2020-03-31,159.57142857142858,7.571428571428571,4671.571428571428,65.28571428571429,7902.0,736.8571428571429,87.57142857142857,1.7142857142857142,5401.714285714285,787.7142857142857,313.0,27.142857142857142,3527.714285714286,309.14285714285717,265.0,2.5714285714285716,2767.0,240.85714285714286,16882.571428571428,368.57142857142856,825.4285714285714,9.285714285714286,103.85714285714286,3.4285714285714284,390.57142857142856,1.7142857142857142,119.28571428571429,10.428571428571429,158.28571428571428,3.2857142857142856,231.71428571428572,7.857142857142857,117.71428571428571,0.8571428571428571,10.571428571428571,0.0,98.28571428571429,4.0,108.42857142857143,3.2857142857142856,117.85714285714286,2.0,47.857142857142854,0.14285714285714285,15.857142857142858,0.42857142857142855,127.28571428571429,1.1428571428571428,59.0,0.42857142857142855
2020-04-01,181.28571428571428,8.285714285714286,5116.0,83.28571428571429,7739.142857142857,784.7142857142857,84.57142857142857,2.2857142857142856,5230.857142857143,801.4285714285714,348.0,32.0,4260.857142857143,346.14285714285717,268.7142857142857,2.5714285714285716,3043.4285714285716,277.2857142857143,19198.14285714286,468.2857142857143,939.5714285714286,9.857142857142858,115.71428571428571,3.4285714285714284,326.2857142857143,1.7142857142857142,120.28571428571429,11.571428571428571,163.14285714285714,4.0,218.85714285714286,7.571428571428571,102.42857142857143,0.8571428571428571,10.714285714285714,0.0,94.85714285714286,3.5714285714285716,119.28571428571429,3.7142857142857144,108.57142857142857,1.8571428571428572,45.857142857142854,0.14285714285714285,15.142857142857142,0.42857142857142855,113.71428571428571,1.2857142857142858,59.42857142857143,0.5714285714285714
2020-04-02,197.57142857142858,10.0,5287.714285714285,96.28571428571429,7543.285714285715,802.7142857142857,80.85714285714286,2.0,5169.714285714285,807.4285714285714,372.57142857142856,35.857142857142854,4536.571428571428,385.85714285714283,249.85714285714286,2.857142857142857,3349.0,346.0,21075.285714285714,584.0,887.1428571428571,10.571428571428571,129.0,4.571428571428571,311.0,1.4285714285714286,126.71428571428571,14.142857142857142,158.85714285714286,3.7142857142857144,239.28571428571428,8.285714285714286,103.71428571428571,1.1428571428571428,11.428571428571429,0.0,94.57142857142857,3.5714285714285716,188.0,5.285714285714286,130.0,1.7142857142857142,61.714285714285715,0.2857142857142857,14.857142857142858,0.42857142857142855,117.14285714285714,2.0,68.71428571428571,0.8571428571428571
2020-04-03,215.57142857142858,11.714285714285714,5344.0,109.14285714285714,7270.571428571428,844.8571428571429,80.0,2.142857142857143,4957.571428571428,821.7142857142857,410.85714285714283,40.285714285714285,4278.571428571428,401.0,254.14285714285714,4.0,3666.285714285714,414.0,22792.714285714286,679.5714285714286,1035.7142857142858,14.142857142857142,132.14285714285714,6.0,294.0,1.4285714285714286,128.14285714285714,13.142857142857142,155.0,3.857142857142857,275.14285714285717,8.857142857142858,105.57142857142857,1.4285714285714286,10.428571428571429,0.0,91.14285714285714,4.285714285714286,225.28571428571428,5.571428571428571,179.0,2.4285714285714284,65.0,0.42857142857142855,12.428571428571429,0.42857142857142855,124.71428571428571,2.5714285714285716,98.71428571428571,0.8571428571428571
2020-04-04,244.42857142857142,12.428571428571429,5313.714285714285,119.0,7044.714285714285,868.1428571428571,84.28571428571429,1.8571428571428572,4761.285714285715,792.1428571428571,444.57142857142856,45.857142857142854,4482.0,644.5714285714286,232.42857142857142,4.0,3920.714285714286,478.0,24754.14285714286,778.5714285714286,1120.5714285714287,19.142857142857142,138.71428571428572,6.857142857142857,310.0,2.4285714285714284,134.28571428571428,13.428571428571429,167.42857142857142,3.857142857142857,316.42857142857144,11.714285714285714,120.28571428571429,2.0,9.857142857142858,0.0,83.0,4.428571428571429,289.85714285714283,7.0,205.14285714285714,2.857142857142857,54.57142857142857,0.42857142857142855,12.571428571428571,0.42857142857142855,111.57142857142857,2.5714285714285716,122.71428571428571,1.0
2020-04-05,268.0,13.714285714285714,5595.285714285715,136.14285714285714,6917.428571428572,864.8571428571429,94.85714285714286,2.2857142857142856,4594.285714285715,762.7142857142857,452.7142857142857,52.714285714285715,4432.857142857143,749.4285714285714,237.85714285714286,4.285714285714286,4165.571428571428,544.2857142857143,26796.0,901.4285714285714,1213.7142857142858,24.428571428571427,148.85714285714286,9.0,268.2857142857143,2.857142857142857,133.85714285714286,12.714285714285714,166.14285714285714,4.285714285714286,288.42857142857144,10.857142857142858,132.0,2.4285714285714284,7.571428571428571,0.0,73.71428571428571,4.142857142857143,342.14285714285717,7.428571428571429,225.42857142857142,2.5714285714285716,55.142857142857146,0.42857142857142855,11.428571428571429,0.42857142857142855,139.42857142857142,3.5714285714285716,148.14285714285714,1.1428571428571428
2020-04-06,282.0,15.285714285714286,5441.857142857143,139.85714285714286,6610.857142857143,841.4285714285714,101.28571428571429,2.2857142857142856,4465.571428571428,729.7142857142857,461.2857142857143,57.714285714285715,4329.142857142857,781.7142857142857,219.71428571428572,5.142857142857143,4336.714285714285,599.5714285714286,27801.428571428572,1019.7142857142857,1320.142857142857,31.285714285714285,164.28571428571428,10.571428571428571,235.85714285714286,2.857142857142857,141.14285714285714,12.0,170.28571428571428,3.857142857142857,261.14285714285717,11.571428571428571,118.85714285714286,2.7142857142857144,6.0,0.0,69.28571428571429,4.142857142857143,428.0,11.428571428571429,255.42857142857142,2.7142857142857144,66.42857142857143,0.42857142857142855,8.142857142857142,0.0,165.14285714285714,3.7142857142857144,173.28571428571428,1.0
2020-04-07,300.57142857142856,15.714285714285714,5330.285714285715,146.28571428571428,6191.428571428572,816.4285714285714,123.28571428571429,2.0,4401.142857142857,704.8571428571429,457.42857142857144,64.42857142857143,4262.857142857143,841.0,218.42857142857142,4.714285714285714,4441.571428571428,627.1428571428571,29082.285714285714,1117.0,1318.4285714285713,33.42857142857143,192.14285714285714,13.857142857142858,183.85714285714286,3.2857142857142856,153.85714285714286,12.428571428571429,166.71428571428572,3.5714285714285716,225.14285714285714,10.714285714285714,86.71428571428571,2.2857142857142856,6.428571428571429,0.0,65.28571428571429,3.7142857142857144,452.85714285714283,11.714285714285714,279.0,3.4285714285714284,75.85714285714286,0.42857142857142855,9.571428571428571,0.0,152.85714285714286,4.285714285714286,204.85714285714286,0.8571428571428571
2020-04-08,315.85714285714283,16.142857142857142,5123.142857142857,161.28571428571428,5930.0,801.2857142857143,132.0,2.4285714285714284,4256.285714285715,671.2857142857143,495.0,70.85714285714286,3719.8571428571427,972.1428571428571,202.28571428571428,5.857142857142857,4585.714285714285,727.4285714285714,29884.428571428572,1259.4285714285713,1335.2857142857142,40.57142857142857,224.28571428571428,16.0,178.42857142857142,3.5714285714285716,172.85714285714286,12.142857142857142,171.0,2.857142857142857,240.0,12.714285714285714,102.57142857142857,2.857142857142857,5.571428571428571,0.0,69.85714285714286,3.857142857142857,542.4285714285714,16.285714285714285,329.14285714285717,3.5714285714285716,86.0,0.42857142857142855,7.714285714285714,0.0,176.0,4.428571428571429,235.57142857142858,0.8571428571428571
2020-04-09,327.85714285714283,16.285714285714285,4954.285714285715,176.42857142857142,5667.428571428572,786.0,148.71428571428572,3.2857142857142856,4121.142857142857,644.5714285714286,519.0,76.0,3579.8571428571427,976.7142857142857,192.14285714285714,6.857142857142857,4719.428571428572,778.5714285714286,30773.0,1382.7142857142858,1382.7142857142858,46.57142857142857,257.57142857142856,19.571428571428573,153.71428571428572,4.142857142857143,182.71428571428572,11.857142857142858,173.0,2.857142857142857,222.71428571428572,12.285714285714286,93.14285714285714,2.857142857142857,3.142857142857143,0.0,67.85714285714286,3.2857142857142856,538.4285714285714,16.571428571428573,370.0,4.0,89.0,0.2857142857142857,5.714285714285714,0.0,173.14285714285714,3.5714285714285716,254.71428571428572,0.5714285714285714
2020-04-10,321.2857142857143,16.285714285714285,4832.714285714285,193.71428571428572,5276.714285714285,747.8571428571429,155.28571428571428,3.2857142857142856,4054.8571428571427,623.4285714285714,532.0,84.85714285714286,3889.8571428571427,1101.0,175.0,6.571428571428571,4750.571428571428,844.1428571428571,31499.0,1519.5714285714287,1354.2857142857142,53.0,275.85714285714283,20.571428571428573,132.57142857142858,4.142857142857143,214.71428571428572,15.714285714285714,158.85714285714286,2.4285714285714284,206.14285714285714,13.714285714285714,85.42857142857143,2.5714285714285716,3.0,0.0,65.71428571428571,2.0,587.2857142857143,20.428571428571427,390.0,3.5714285714285716,122.85714285714286,0.14285714285714285,5.857142857142857,0.0,200.28571428571428,3.2857142857142856,269.42857142857144,0.8571428571428571
2020-04-11,294.57142857142856,15.428571428571429,4554.285714285715,198.0,4974.857142857143,701.1428571428571,164.85714285714286,4.0,3964.285714285714,595.7142857142857,511.0,87.14285714285714,3762.5714285714284,955.7142857142857,148.0,6.857142857142857,4749.142857142857,899.2857142857143,31942.14285714286,1660.0,1373.4285714285713,54.57142857142857,308.0,24.714285714285715,98.57142857142857,3.4285714285714284,218.0,17.857142857142858,144.71428571428572,2.4285714285714284,151.14285714285714,9.571428571428571,77.14285714285714,2.2857142857142856,2.5714285714285716,0.0,68.14285714285714,1.8571428571428572,649.2857142857143,24.428571428571427,438.57142857142856,3.5714285714285716,113.57142857142857,0.14285714285714285,3.5714285714285716,0.0,252.28571428571428,3.7142857142857144,285.14285714285717,1.0
2020-04-12,274.14285714285717,14.142857142857142,4109.285714285715,190.14285714285714,4741.428571428572,658.4285714285714,146.14285714285714,3.4285714285714284,3948.4285714285716,586.8571428571429,516.4285714285714,88.57142857142857,3597.8571428571427,896.0,115.71428571428571,6.857142857142857,4663.714285714285,911.7142857142857,31102.0,1729.5714285714287,1345.5714285714287,60.285714285714285,332.7142857142857,27.714285714285715,86.0,3.2857142857142856,250.0,19.428571428571427,149.57142857142858,2.2857142857142856,190.57142857142858,14.714285714285714,54.57142857142857,2.142857142857143,3.0,0.0,74.57142857142857,1.4285714285714286,711.7142857142857,28.0,496.7142857142857,4.0,158.57142857142858,0.2857142857142857,3.142857142857143,0.14285714285714285,264.85714285714283,3.2857142857142856,301.57142857142856,1.4285714285714286
2020-04-13,257.85714285714283,13.428571428571429,3946.4285714285716,195.0,4650.428571428572,650.5714285714286,149.57142857142858,4.142857142857143,3916.4285714285716,573.1428571428571,534.1428571428571,93.28571428571429,3560.714285714286,902.1428571428571,110.71428571428571,6.428571428571429,4600.714285714285,920.0,31419.428571428572,1780.142857142857,1267.0,62.42857142857143,359.7142857142857,28.857142857142858,82.57142857142857,3.5714285714285716,281.14285714285717,25.0,145.85714285714286,2.142857142857143,200.28571428571428,20.714285714285715,51.285714285714285,2.0,2.7142857142857144,0.0,81.0,1.4285714285714286,726.4285714285714,28.428571428571427,514.4285714285714,4.142857142857143,174.71428571428572,0.2857142857142857,3.5714285714285716,0.14285714285714285,296.7142857142857,3.5714285714285716,314.14285714285717,1.7142857142857142
2020-04-14,233.85714285714286,14.0,3696.1428571428573,194.57142857142858,4351.428571428572,633.4285714285714,126.85714285714286,4.571428571428571,3852.714285714286,562.8571428571429,541.0,95.0,3383.714285714286,865.1428571428571,104.71428571428571,7.857142857142857,4586.0,942.4285714285714,30628.285714285714,1808.5714285714287,1287.142857142857,65.28571428571429,367.85714285714283,29.571428571428573,74.57142857142857,2.7142857142857144,295.14285714285717,27.142857142857142,146.28571428571428,2.142857142857143,181.71428571428572,21.714285714285715,50.714285714285715,2.142857142857143,2.2857142857142856,0.0,86.42857142857143,1.4285714285714286,848.8571428571429,32.142857142857146,534.1428571428571,4.142857142857143,220.42857142857142,0.42857142857142855,2.857142857142857,0.14285714285714285,344.42857142857144,3.857142857142857,330.57142857142856,2.0
2020-04-15,205.71428571428572,13.714285714285714,3479.4285714285716,199.0,4185.857142857143,639.7142857142857,121.85714285714286,4.285714285714286,3843.1428571428573,562.8571428571429,504.0,94.28571428571429,3629.4285714285716,771.5714285714286,100.42857142857143,8.285714285714286,4428.285714285715,938.2857142857143,30101.0,1880.2857142857142,1309.0,74.71428571428571,373.42857142857144,37.857142857142854,65.71428571428571,2.2857142857142856,300.14285714285717,34.0,146.28571428571428,2.7142857142857144,208.42857142857142,22.571428571428573,39.142857142857146,1.8571428571428572,2.4285714285714284,0.0,81.14285714285714,1.2857142857142858,892.0,32.57142857142857,549.0,5.428571428571429,253.0,0.5714285714285714,2.7142857142857144,0.14285714285714285,367.7142857142857,4.571428571428571,348.0,2.2857142857142856
2020-04-16,182.71428571428572,13.0,3178.285714285714,208.85714285714286,3910.8571428571427,619.7142857142857,107.14285714285714,4.571428571428571,3676.1428571428573,568.2857142857143,496.85714285714283,95.28571428571429,3451.1428571428573,899.7142857142857,95.28571428571429,7.142857142857143,4267.714285714285,916.8571428571429,29647.428571428572,2309.714285714286,1298.5714285714287,82.14285714285714,380.85714285714283,39.285714285714285,58.0,1.8571428571428572,311.42857142857144,32.714285714285715,136.14285714285714,2.5714285714285716,226.14285714285714,23.857142857142858,35.57142857142857,2.0,1.8571428571428572,0.0,76.0,1.0,949.4285714285714,35.42857142857143,544.8571428571429,7.285714285714286,296.57142857142856,0.5714285714285714,2.2857142857142856,0.14285714285714285,418.57142857142856,5.428571428571429,365.85714285714283,3.0
2020-04-17,177.71428571428572,12.0,2900.714285714286,213.57142857142858,3808.1428571428573,605.7142857142857,109.14285714285714,4.714285714285714,3616.4285714285716,555.8571428571429,493.7142857142857,95.28571428571429,3216.1428571428573,815.7142857142857,90.14285714285714,6.857142857142857,4258.285714285715,905.4285714285714,29328.285714285714,2370.5714285714284,1333.2857142857142,97.71428571428571,408.0,41.714285714285715,49.285714285714285,1.5714285714285714,317.57142857142856,30.857142857142858,136.28571428571428,2.4285714285714284,226.28571428571428,22.714285714285715,32.42857142857143,2.0,1.5714285714285714,0.0,118.42857142857143,185.14285714285714,996.4285714285714,34.0,545.7142857142857,8.571428571428571,359.7142857142857,0.5714285714285714,2.142857142857143,0.14285714285714285,441.85714285714283,5.571428571428571,383.2857142857143,3.0
2020-04-18,179.14285714285714,12.714285714285714,2825.8571428571427,223.71428571428572,3706.1428571428573,600.0,102.85714285714286,4.857142857142857,3551.0,556.5714285714286,527.1428571428571,98.85714285714286,2653.714285714286,783.4285714285714,78.14285714285714,6.285714285714286,4320.285714285715,875.5714285714286,28657.714285714286,2611.0,1391.2857142857142,105.71428571428571,433.0,44.714285714285715,42.142857142857146,1.8571428571428572,344.42857142857144,30.571428571428573,129.28571428571428,2.2857142857142856,257.42857142857144,26.285714285714285,26.0,1.7142857142857142,1.4285714285714286,0.0,111.57142857142857,184.71428571428572,990.1428571428571,34.42857142857143,541.4285714285714,8.571428571428571,448.7142857142857,0.7142857142857143,2.142857142857143,0.14285714285714285,498.7142857142857,5.714285714285714,397.85714285714283,3.0
2020-04-19,178.0,12.285714285714286,2774.0,231.57142857142858,3047.285714285714,585.7142857142857,110.85714285714286,5.857142857142857,3379.1428571428573,536.7142857142857,546.7142857142857,97.71428571428571,2575.8571428571427,784.4285714285714,94.85714285714286,7.142857142857143,4412.142857142857,913.0,29305.0,2614.5714285714284,1434.2857142857142,116.28571428571429,468.2857142857143,53.857142857142854,42.42857142857143,1.7142857142857142,343.7142857142857,29.714285714285715,110.71428571428571,2.142857142857143,237.0,21.428571428571427,26.0,1.2857142857142858,0.8571428571428571,0.0,100.85714285714286,184.71428571428572,1050.857142857143,33.42857142857143,516.1428571428571,9.0,527.5714285714286,0.42857142857142855,1.8571428571428572,0.0,605.8571428571429,5.714285714285714,410.57142857142856,2.4285714285714284
2020-04-20,172.85714285714286,11.714285714285714,2665.1428571428573,229.28571428571428,2931.285714285714,554.2857142857143,115.57142857142857,5.428571428571429,3229.8571428571427,537.0,535.8571428571429,95.28571428571429,2457.5714285714284,760.7142857142857,93.28571428571429,7.285714285714286,4575.285714285715,880.8571428571429,28873.714285714286,2653.4285714285716,1487.4285714285713,123.28571428571429,514.2857142857143,55.714285714285715,41.42857142857143,1.2857142857142858,333.42857142857144,29.857142857142858,100.85714285714286,1.8571428571428572,230.14285714285714,16.0,26.571428571428573,1.0,0.5714285714285714,0.0,86.85714285714286,184.42857142857142,1159.0,33.57142857142857,499.42857142857144,9.857142857142858,579.4285714285714,0.42857142857142855,4.571428571428571,0.0,700.0,5.428571428571429,423.0,2.7142857142857144
2020-04-21,171.0,11.285714285714286,2622.714285714286,232.71428571428572,2907.714285714286,541.8571428571429,114.85714285714286,5.571428571428571,3101.714285714286,521.2857142857143,539.2857142857143,94.0,2368.714285714286,756.8571428571429,89.28571428571429,5.714285714285714,4627.285714285715,858.8571428571429,29308.285714285714,2698.5714285714284,1594.2857142857142,130.0,536.8571428571429,54.285714285714285,37.0,1.4285714285714286,314.7142857142857,27.285714285714285,86.85714285714286,1.7142857142857142,218.14285714285714,16.142857142857142,25.571428571428573,0.8571428571428571,0.14285714285714285,0.0,78.0,184.42857142857142,1176.7142857142858,35.857142857142854,496.14285714285717,11.0,728.0,0.2857142857142857,4.142857142857143,0.0,792.8571428571429,5.428571428571429,434.57142857142856,2.5714285714285716
2020-04-22,169.14285714285714,10.142857142857142,2587.1428571428573,232.14285714285714,2606.0,491.57142857142856,121.85714285714286,11.0,3067.0,511.2857142857143,571.8571428571429,93.85714285714286,1964.4285714285713,723.8571428571429,85.71428571428571,5.142857142857143,4723.857142857143,880.0,30789.285714285714,2715.1428571428573,1623.857142857143,133.0,586.0,64.42857142857143,33.0,1.8571428571428572,328.0,22.428571428571427,70.71428571428571,1.4285714285714286,196.57142857142858,14.571428571428571,24.0,0.7142857142857143,0.0,0.0,73.14285714285714,184.28571428571428,1220.857142857143,37.57142857142857,485.14285714285717,9.571428571428571,839.0,0.14285714285714285,4.285714285714286,0.0,894.5714285714286,5.142857142857143,445.14285714285717,2.5714285714285716
2020-04-23,175.85714285714286,10.714285714285714,2513.714285714286,217.85714285714286,2476.8571428571427,466.2857142857143,127.42857142857143,11.0,3167.4285714285716,491.14285714285717,588.7142857142857,89.71428571428571,1849.2857142857142,596.1428571428571,81.85714285714286,5.571428571428571,4785.857142857143,875.2857142857143,28995.0,2257.0,1687.857142857143,137.71428571428572,671.0,74.42857142857143,28.0,1.5714285714285714,326.0,23.714285714285715,65.71428571428571,1.4285714285714286,179.57142857142858,13.857142857142858,23.857142857142858,0.5714285714285714,0.0,0.0,67.71428571428571,184.28571428571428,1287.5714285714287,38.142857142857146,455.7142857142857,21.571428571428573,920.2857142857143,0.2857142857142857,4.428571428571429,0.0,987.1428571428571,5.0,452.0,2.7142857142857144
2020-04-24,170.57142857142858,10.428571428571429,2364.714285714286,207.57142857142858,2233.4285714285716,435.14285714285717,130.71428571428572,13.857142857142858,3004.5714285714284,482.42857142857144,608.0,84.28571428571429,1708.142857142857,562.2857142857143,79.14285714285714,6.285714285714286,4846.142857142857,824.7142857142857,28263.0,2382.714285714286,1716.857142857143,136.14285714285714,762.2857142857143,83.28571428571429,24.285714285714285,1.7142857142857142,322.7142857142857,21.571428571428573,60.142857142857146,1.5714285714285714,188.71428571428572,14.285714285714286,19.857142857142858,0.42857142857142855,0.2857142857142857,0.0,18.571428571428573,0.0,1384.2857142857142,40.142857142857146,439.0,24.142857142857142,964.4285714285714,0.2857142857142857,4.571428571428571,0.0,1078.5714285714287,5.428571428571429,459.85714285714283,3.0
2020-04-25,162.42857142857142,9.571428571428571,2142.714285714286,198.57142857142858,2043.4285714285713,408.42857142857144,129.42857142857142,13.571428571428571,2937.1428571428573,460.2857142857143,621.1428571428571,80.71428571428571,1903.5714285714287,509.14285714285717,88.14285714285714,7.857142857142857,4827.0,838.5714285714286,26908.571428571428,1994.7142857142858,1715.0,141.85714285714286,856.7142857142857,96.42857142857143,22.0,1.7142857142857142,326.85714285714283,24.142857142857142,62.857142857142854,1.4285714285714286,187.71428571428572,12.857142857142858,22.0,0.42857142857142855,0.2857142857142857,0.0,16.285714285714285,0.0,1446.857142857143,42.142857142857146,442.42857142857144,25.714285714285715,1003.5714285714286,0.14285714285714285,4.714285714285714,0.0,1137.142857142857,5.714285714285714,466.2857142857143,3.857142857142857
2020-04-26,171.85714285714286,10.285714285714286,2039.7142857142858,192.28571428571428,2379.714285714286,391.0,113.42857142857143,13.714285714285714,2775.1428571428573,451.0,612.7142857142857,81.71428571428571,1756.142857142857,470.14285714285717,69.0,6.428571428571429,4829.0,797.1428571428571,29138.14285714286,2039.857142857143,1714.2857142857142,142.57142857142858,906.4285714285714,93.57142857142857,16.714285714285715,1.7142857142857142,337.0,26.428571428571427,62.42857142857143,1.4285714285714286,172.42857142857142,13.857142857142858,27.0,0.5714285714285714,0.2857142857142857,0.0,15.142857142857142,0.0,1540.5714285714287,45.285714285714285,403.0,26.714285714285715,957.2857142857143,0.14285714285714285,4.428571428571429,0.0,1146.4285714285713,6.285714285714286,474.7142857142857,4.857142857142857
2020-04-27,170.14285714285714,9.571428571428571,1931.5714285714287,192.28571428571428,2300.0,334.0,113.28571428571429,13.714285714285714,2671.8571428571427,426.2857142857143,600.1428571428571,79.85714285714286,1709.857142857143,448.2857142857143,62.42857142857143,5.571428571428571,4690.0,787.4285714285714,29460.428571428572,2027.7142857142858,1729.5714285714287,140.0,916.5714285714286,95.0,14.428571428571429,1.8571428571428572,329.57142857142856,23.0,55.857142857142854,1.2857142857142858,188.57142857142858,13.142857142857142,22.428571428571427,0.5714285714285714,0.2857142857142857,0.0,13.571428571428571,0.14285714285714285,1518.142857142857,47.0,376.2857142857143,25.714285714285715,1005.1428571428571,0.14285714285714285,1.2857142857142858,0.0,1165.7142857142858,6.0,486.57142857142856,5.0
2020-04-28,169.0,9.0,1840.0,187.85714285714286,2096.285714285714,362.85714285714283,118.14285714285714,13.571428571428571,2598.0,409.0,614.7142857142857,78.0,1587.5714285714287,432.57142857142856,60.0,5.571428571428571,4635.714285714285,751.7142857142857,28671.285714285714,1958.0,1666.5714285714287,145.28571428571428,965.2857142857143,103.14285714285714,14.285714285714286,1.8571428571428572,333.7142857142857,25.0,56.42857142857143,1.4285714285714286,188.28571428571428,11.857142857142858,20.857142857142858,1.0,0.2857142857142857,0.0,12.714285714285714,0.14285714285714285,1547.857142857143,49.142857142857146,351.14285714285717,27.142857142857142,915.5714285714286,0.42857142857142855,1.0,0.0,1189.5714285714287,5.857142857142857,491.14285714285717,5.571428571428571
2020-04-29,165.14285714285714,9.142857142857142,1706.7142857142858,176.57142857142858,1887.0,365.42857142857144,103.71428571428571,8.285714285714286,2506.8571428571427,387.2857142857143,619.7142857142857,76.42857142857143,1358.7142857142858,409.14285714285717,62.714285714285715,4.571428571428571,4614.571428571428,715.2857142857143,26791.714285714286,1898.857142857143,1657.4285714285713,146.42857142857142,1035.857142857143,101.71428571428571,13.0,2.0,339.42857142857144,22.428571428571427,52.714285714285715,1.1428571428571428,194.14285714285714,13.285714285714286,18.142857142857142,0.8571428571428571,0.2857142857142857,0.0,10.857142857142858,0.14285714285714285,1621.142857142857,52.42857142857143,336.57142857142856,29.0,832.2857142857143,0.42857142857142855,0.5714285714285714,0.0,1206.5714285714287,6.142857142857143,502.14285714285717,6.142857142857143
2020-04-30,156.57142857142858,8.428571428571429,1581.857142857143,170.57142857142858,1647.7142857142858,340.85714285714283,111.0,8.142857142857142,2323.4285714285716,371.0,630.7142857142857,79.28571428571429,1327.2857142857142,392.42857142857144,59.57142857142857,4.714285714285714,4610.142857142857,704.1428571428571,28182.85714285714,2026.0,1629.7142857142858,146.0,1036.4285714285713,108.85714285714286,13.142857142857142,2.2857142857142856,336.14285714285717,21.285714285714285,59.0,1.0,214.57142857142858,16.0,16.428571428571427,0.5714285714285714,0.2857142857142857,0.0,9.714285714285714,0.14285714285714285,1665.2857142857142,56.142857142857146,330.85714285714283,18.285714285714285,785.7142857142857,0.2857142857142857,0.42857142857142855,0.0,1232.857142857143,6.142857142857143,515.2857142857143,6.571428571428571
2020-05-01,155.0,8.285714285714286,1482.142857142857,165.71428571428572,1543.857142857143,328.57142857142856,101.57142857142857,5.571428571428571,2212.8571428571427,345.42857142857144,613.1428571428571,80.28571428571429,1253.857142857143,360.0,52.142857142857146,3.4285714285714284,4603.714285714285,697.2857142857143,28664.85714285714,1863.2857142857142,1591.0,148.28571428571428,1084.4285714285713,112.85714285714286,13.571428571428571,2.4285714285714284,334.7142857142857,20.714285714285715,57.0,1.0,215.28571428571428,15.142857142857142,17.285714285714285,0.5714285714285714,0.0,0.0,10.285714285714286,0.14285714285714285,1709.4285714285713,61.285714285714285,291.57142857142856,16.428571428571427,713.0,0.42857142857142855,0.2857142857142857,0.0,1260.4285714285713,5.857142857142857,524.1428571428571,7.0
2020-05-02,157.28571428571428,8.428571428571429,1323.5714285714287,153.57142857142858,1362.142857142857,314.0,93.71428571428571,5.857142857142857,2062.0,323.85714285714283,577.7142857142857,79.14285714285714,1086.857142857143,335.57142857142856,50.142857142857146,1.8571428571428572,4576.285714285715,652.7142857142857,30465.285714285714,2007.2857142857142,1597.7142857142858,155.57142857142858,1123.857142857143,107.28571428571429,11.428571428571429,2.0,334.2857142857143,15.857142857142858,54.285714285714285,1.0,225.71428571428572,14.571428571428571,15.142857142857142,0.5714285714285714,0.0,0.0,8.571428571428571,0.14285714285714285,1832.857142857143,63.285714285714285,236.0,17.714285714285715,718.0,0.5714285714285714,0.14285714285714285,0.0,1285.0,6.0,532.7142857142857,6.714285714285714
2020-05-03,137.42857142857142,7.857142857142857,1188.7142857142858,144.14285714285714,1261.2857142857142,296.2857142857143,100.57142857142857,4.857142857142857,1996.7142857142858,332.2857142857143,552.8571428571429,77.57142857142857,980.7142857142857,306.57142857142856,41.714285714285715,1.5714285714285714,4543.0,619.7142857142857,27716.571428571428,1885.142857142857,1624.7142857142858,157.28571428571428,1178.0,108.0,11.428571428571429,1.7142857142857142,319.42857142857144,15.857142857142858,62.0,0.7142857142857143,233.42857142857142,15.571428571428571,6.285714285714286,0.42857142857142855,0.0,0.0,7.428571428571429,0.14285714285714285,1926.2857142857142,68.14285714285714,236.71428571428572,20.571428571428573,693.5714285714286,0.7142857142857143,0.42857142857142855,0.0,1308.5714285714287,5.714285714285714,540.8571428571429,6.857142857142857
